Date,Item Code,Wholesale Price (RMB/kg)
21-05-2021,1.029E+14,6.47
21-05-2021,1.029E+14,7.4
21-05-2021,1.029E+14,7.19
21-05-2021,1.029E+14,1
21-05-2021,1.029E+14,1.6
21-05-2021,1.029E+14,4.37
21-05-2021,1.029E+14,2.75
21-05-2021,1.029E+14,12.41
21-05-2021,1.029E+14,6.06
21-05-2021,1.029E+14,4.8
21-05-2021,1.029E+14,9.58
21-05-2021,1.029E+14,4.65
21-05-2021,1.029E+14,4.01
21-05-2021,1.029E+14,0.6
21-05-2021,1.029E+14,6.11
21-05-2021,1.029E+14,2.23
21-05-2021,1.029E+14,1.2
21-05-2021,1.029E+14,4.72
21-05-2021,1.029E+14,2.8
21-05-2021,1.029E+14,2.22
21-05-2021,1.029E+14,2.4
21-05-2021,1.029E+14,2.4
21-05-2021,1.029E+14,15
21-05-2021,1.029E+14,6.82
21-05-2021,1.029E+14,16.56
21-05-2021,1.029E+14,2.68
21-05-2021,1.0695E+14,1.52
21-05-2021,1.06959E+14,1.62
22-05-2021,1.029E+14,1.35
22-05-2021,1.029E+14,2.21
22-05-2021,1.029E+14,3.4
22-05-2021,1.029E+14,3.35
22-05-2021,1.029E+14,7.77
22-05-2021,1.029E+14,2.64
22-05-2021,1.029E+14,2.73
22-05-2021,1.029E+14,0.84
22-05-2021,1.029E+14,3.58
22-05-2021,1.029E+14,4.2
22-05-2021,1.029E+14,5.76
22-05-2021,1.029E+14,3.58
22-05-2021,1.029E+14,3
22-05-2021,1.029E+14,12
22-05-2021,1.029E+14,2.84
22-05-2021,1.029E+14,5.47
22-05-2021,1.029E+14,3.08
22-05-2021,1.029E+14,7.4
22-05-2021,1.029E+14,7.79
22-05-2021,1.029E+14,12.12
22-05-2021,1.029E+14,1
22-05-2021,1.029E+14,1.6
22-05-2021,1.029E+14,5.14
22-05-2021,1.029E+14,4.44
22-05-2021,1.029E+14,2.87
22-05-2021,1.029E+14,12.41
22-05-2021,1.029E+14,6.06
22-05-2021,1.029E+14,4.66
22-05-2021,1.029E+14,10.33
22-05-2021,1.029E+14,4.65
22-05-2021,1.029E+14,4.17
22-05-2021,1.029E+14,0.6
22-05-2021,1.029E+14,6.07
22-05-2021,1.029E+14,2.35
22-05-2021,1.029E+14,1.2
22-05-2021,1.029E+14,4.82
22-05-2021,1.029E+14,2.8
22-05-2021,1.029E+14,2.84
22-05-2021,1.029E+14,2.4
22-05-2021,1.029E+14,2.71
22-05-2021,1.029E+14,7.11
22-05-2021,1.029E+14,16.37
22-05-2021,1.029E+14,2.68
22-05-2021,1.0695E+14,1.53
22-05-2021,1.06959E+14,1.7
23-05-2021,1.029E+14,3.47
23-05-2021,1.029E+14,2.21
23-05-2021,1.029E+14,3.48
23-05-2021,1.029E+14,3.77
23-05-2021,1.029E+14,2.64
23-05-2021,1.029E+14,2.92
23-05-2021,1.029E+14,0.84
23-05-2021,1.029E+14,3.09
23-05-2021,1.029E+14,7.68
23-05-2021,1.029E+14,4.22
23-05-2021,1.029E+14,5.43
23-05-2021,1.029E+14,4.32
23-05-2021,1.029E+14,3.02
23-05-2021,1.029E+14,12
23-05-2021,1.029E+14,2.83
23-05-2021,1.029E+14,5.42
23-05-2021,1.029E+14,3.08
23-05-2021,1.029E+14,7.4
23-05-2021,1.029E+14,8.05
23-05-2021,1.029E+14,12.12
23-05-2021,1.029E+14,1
23-05-2021,1.029E+14,4
23-05-2021,1.029E+14,4.48
23-05-2021,1.029E+14,2.88
23-05-2021,1.029E+14,12.4
23-05-2021,1.029E+14,6.06
23-05-2021,1.029E+14,4.8
23-05-2021,1.029E+14,4.4
23-05-2021,1.029E+14,12.01
23-05-2021,1.029E+14,4.65
23-05-2021,1.029E+14,4.36
23-05-2021,1.029E+14,9.02
23-05-2021,1.029E+14,0.6
23-05-2021,1.029E+14,6.12
23-05-2021,1.029E+14,2.35
23-05-2021,1.029E+14,1.2
23-05-2021,1.029E+14,4.98
23-05-2021,1.029E+14,3.07
23-05-2021,1.029E+14,2.2
23-05-2021,1.029E+14,2.78
23-05-2021,1.029E+14,2.4
23-05-2021,1.029E+14,2.94
23-05-2021,1.029E+14,38.78
23-05-2021,1.029E+14,7.15
23-05-2021,1.029E+14,3
23-05-2021,1.0695E+14,1.54
23-05-2021,1.06959E+14,1.68
24-05-2021,1.029E+14,1.4
24-05-2021,1.029E+14,2.58
24-05-2021,1.029E+14,3.67
24-05-2021,1.029E+14,3.83
24-05-2021,1.029E+14,7.9
24-05-2021,1.029E+14,2.85
24-05-2021,1.029E+14,2.4
24-05-2021,1.029E+14,3.19
24-05-2021,1.029E+14,1.03
24-05-2021,1.029E+14,3.04
24-05-2021,1.029E+14,5.8
24-05-2021,1.029E+14,3.84
24-05-2021,1.029E+14,5.2
24-05-2021,1.029E+14,4.1
24-05-2021,1.029E+14,2.66
24-05-2021,1.029E+14,12
24-05-2021,1.029E+14,2.84
24-05-2021,1.029E+14,4.98
24-05-2021,1.029E+14,3.31
24-05-2021,1.029E+14,7.4
24-05-2021,1.029E+14,7.55
24-05-2021,1.029E+14,1
24-05-2021,1.029E+14,5.39
24-05-2021,1.029E+14,4.67
24-05-2021,1.029E+14,2.89
24-05-2021,1.029E+14,12.41
24-05-2021,1.029E+14,6.06
24-05-2021,1.029E+14,5.21
24-05-2021,1.029E+14,10.31
24-05-2021,1.029E+14,4.65
24-05-2021,1.029E+14,4.54
24-05-2021,1.029E+14,7.31
24-05-2021,1.029E+14,0.5
24-05-2021,1.029E+14,6.2
24-05-2021,1.029E+14,1.2
24-05-2021,1.029E+14,5.21
24-05-2021,1.029E+14,4.31
24-05-2021,1.029E+14,2.19
24-05-2021,1.029E+14,2.66
24-05-2021,1.029E+14,2.4
24-05-2021,1.029E+14,3.62
24-05-2021,1.029E+14,7.33
24-05-2021,1.029E+14,16.73
24-05-2021,1.029E+14,3.08
24-05-2021,1.0695E+14,1.36
25-05-2021,1.029E+14,2.42
25-05-2021,1.029E+14,3.67
25-05-2021,1.029E+14,4.02
25-05-2021,1.029E+14,7.85
25-05-2021,1.029E+14,3.09
25-05-2021,1.029E+14,2.4
25-05-2021,1.029E+14,1.02
25-05-2021,1.029E+14,3.04
25-05-2021,1.029E+14,5.81
25-05-2021,1.029E+14,3.6
25-05-2021,1.029E+14,5.24
25-05-2021,1.029E+14,4.1
25-05-2021,1.029E+14,2.45
25-05-2021,1.029E+14,12
25-05-2021,1.029E+14,2.83
25-05-2021,1.029E+14,5
25-05-2021,1.029E+14,3.23
25-05-2021,1.029E+14,7.4
25-05-2021,1.029E+14,7.55
25-05-2021,1.029E+14,11.08
25-05-2021,1.029E+14,1.6
25-05-2021,1.029E+14,4.62
25-05-2021,1.029E+14,2.87
25-05-2021,1.029E+14,12.39
25-05-2021,1.029E+14,6.05
25-05-2021,1.029E+14,5.29
25-05-2021,1.029E+14,10.25
25-05-2021,1.029E+14,4.64
25-05-2021,1.029E+14,4.38
25-05-2021,1.029E+14,2.92
25-05-2021,1.029E+14,6.19
25-05-2021,1.029E+14,3.22
25-05-2021,1.029E+14,1.37
25-05-2021,1.029E+14,4.56
25-05-2021,1.029E+14,4.06
25-05-2021,1.029E+14,2.2
25-05-2021,1.029E+14,3.02
25-05-2021,1.029E+14,2.69
25-05-2021,1.029E+14,3.53
25-05-2021,1.029E+14,7.34
25-05-2021,1.029E+14,3.61
25-05-2021,1.0695E+14,1.36
25-05-2021,1.06959E+14,1.68
26-05-2021,1.029E+14,1.4
26-05-2021,1.029E+14,2.37
26-05-2021,1.029E+14,3.67
26-05-2021,1.029E+14,4.01
26-05-2021,1.029E+14,7.5
26-05-2021,1.029E+14,3.45
26-05-2021,1.029E+14,2.79
26-05-2021,1.029E+14,3.19
26-05-2021,1.029E+14,1.03
26-05-2021,1.029E+14,2.99
26-05-2021,1.029E+14,3.6
26-05-2021,1.029E+14,5.25
26-05-2021,1.029E+14,4.11
26-05-2021,1.029E+14,2.5
26-05-2021,1.029E+14,12
26-05-2021,1.029E+14,2.65
26-05-2021,1.029E+14,5.24
26-05-2021,1.029E+14,3.12
26-05-2021,1.029E+14,7.4
26-05-2021,1.029E+14,7.45
26-05-2021,1.029E+14,1
26-05-2021,1.029E+14,1.6
26-05-2021,1.029E+14,5.69
26-05-2021,1.029E+14,4.41
26-05-2021,1.029E+14,2.88
26-05-2021,1.029E+14,12.39
26-05-2021,1.029E+14,6.05
26-05-2021,1.029E+14,6
26-05-2021,1.029E+14,10.25
26-05-2021,1.029E+14,4.74
26-05-2021,1.029E+14,3.9
26-05-2021,1.029E+14,2.92
26-05-2021,1.029E+14,0.5
26-05-2021,1.029E+14,6.17
26-05-2021,1.029E+14,3.35
26-05-2021,1.029E+14,1.4
26-05-2021,1.029E+14,4.48
26-05-2021,1.029E+14,3.84
26-05-2021,1.029E+14,2.19
26-05-2021,1.029E+14,2.75
26-05-2021,1.029E+14,2.4
26-05-2021,1.029E+14,2.99
26-05-2021,1.029E+14,7.12
26-05-2021,1.029E+14,3.74
26-05-2021,1.0695E+14,1.39
26-05-2021,1.06959E+14,1.68
27-05-2021,1.029E+14,1.4
27-05-2021,1.029E+14,2.37
27-05-2021,1.029E+14,4.02
27-05-2021,1.029E+14,4.06
27-05-2021,1.029E+14,7.83
27-05-2021,1.029E+14,3.45
27-05-2021,1.029E+14,2.8
27-05-2021,1.029E+14,3.19
27-05-2021,1.029E+14,1.1
27-05-2021,1.029E+14,3.43
27-05-2021,1.029E+14,5.95
27-05-2021,1.029E+14,3.85
27-05-2021,1.029E+14,4.9
27-05-2021,1.029E+14,4.12
27-05-2021,1.029E+14,2.51
27-05-2021,1.029E+14,12
27-05-2021,1.029E+14,2.63
27-05-2021,1.029E+14,5.12
27-05-2021,1.029E+14,3.12
27-05-2021,1.029E+14,7.4
27-05-2021,1.029E+14,7.49
27-05-2021,1.029E+14,1.6
27-05-2021,1.029E+14,6.05
27-05-2021,1.029E+14,4.48
27-05-2021,1.029E+14,2.95
27-05-2021,1.029E+14,12.38
27-05-2021,1.029E+14,6.05
27-05-2021,1.029E+14,6
27-05-2021,1.029E+14,4.65
27-05-2021,1.029E+14,10.3
27-05-2021,1.029E+14,4.74
27-05-2021,1.029E+14,3.2
27-05-2021,1.029E+14,2.92
27-05-2021,1.029E+14,6.11
27-05-2021,1.029E+14,3.39
27-05-2021,1.029E+14,1.4
27-05-2021,1.029E+14,4.48
27-05-2021,1.029E+14,3.85
27-05-2021,1.029E+14,2.17
27-05-2021,1.029E+14,3.01
27-05-2021,1.029E+14,2.7
27-05-2021,1.029E+14,2.4
27-05-2021,1.029E+14,2.98
27-05-2021,1.029E+14,6.8
27-05-2021,1.029E+14,16.73
27-05-2021,1.029E+14,3.74
27-05-2021,1.0695E+14,1.39
28-05-2021,1.029E+14,1.4
28-05-2021,1.029E+14,2.39
28-05-2021,1.029E+14,3.9
28-05-2021,1.029E+14,4.2
28-05-2021,1.029E+14,7.92
28-05-2021,1.029E+14,3.45
28-05-2021,1.029E+14,2.8
28-05-2021,1.029E+14,3.19
28-05-2021,1.029E+14,1.1
28-05-2021,1.029E+14,3.52
28-05-2021,1.029E+14,6.04
28-05-2021,1.029E+14,3.95
28-05-2021,1.029E+14,6.46
28-05-2021,1.029E+14,4.12
28-05-2021,1.029E+14,2.51
28-05-2021,1.029E+14,12
28-05-2021,1.029E+14,2.63
28-05-2021,1.029E+14,5.11
28-05-2021,1.029E+14,3.12
28-05-2021,1.029E+14,7.4
28-05-2021,1.029E+14,7.82
28-05-2021,1.029E+14,1.6
28-05-2021,1.029E+14,4.6
28-05-2021,1.029E+14,2.95
28-05-2021,1.029E+14,12.38
28-05-2021,1.029E+14,6.05
28-05-2021,1.029E+14,6
28-05-2021,1.029E+14,10.78
28-05-2021,1.029E+14,4.78
28-05-2021,1.029E+14,2.88
28-05-2021,1.029E+14,2.91
28-05-2021,1.029E+14,0.5
28-05-2021,1.029E+14,6.13
28-05-2021,1.029E+14,3.4
28-05-2021,1.029E+14,1.4
28-05-2021,1.029E+14,4.49
28-05-2021,1.029E+14,4.13
28-05-2021,1.029E+14,1
28-05-2021,1.029E+14,2.16
28-05-2021,1.029E+14,2.97
28-05-2021,1.029E+14,2.65
28-05-2021,1.029E+14,2.4
28-05-2021,1.029E+14,2.99
28-05-2021,1.029E+14,6.55
28-05-2021,1.029E+14,16.77
28-05-2021,1.029E+14,3.74
28-05-2021,1.0695E+14,1.35
28-05-2021,1.06959E+14,1.64
29-05-2021,1.029E+14,1.4
29-05-2021,1.029E+14,2.38
29-05-2021,1.029E+14,3.9
29-05-2021,1.029E+14,4.33
29-05-2021,1.029E+14,7.86
29-05-2021,1.029E+14,3.45
29-05-2021,1.029E+14,3.02
29-05-2021,1.029E+14,1.1
29-05-2021,1.029E+14,3.52
29-05-2021,1.029E+14,6.16
29-05-2021,1.029E+14,3.85
29-05-2021,1.029E+14,6.73
29-05-2021,1.029E+14,4.1
29-05-2021,1.029E+14,2.34
29-05-2021,1.029E+14,12
29-05-2021,1.029E+14,2.63
29-05-2021,1.029E+14,5.37
29-05-2021,1.029E+14,3.12
29-05-2021,1.029E+14,7.4
29-05-2021,1.029E+14,6.08
29-05-2021,1.029E+14,1.6
29-05-2021,1.029E+14,6.15
29-05-2021,1.029E+14,4.51
29-05-2021,1.029E+14,2.95
29-05-2021,1.029E+14,12.38
29-05-2021,1.029E+14,6.05
29-05-2021,1.029E+14,6
29-05-2021,1.029E+14,10.79
29-05-2021,1.029E+14,5.32
29-05-2021,1.029E+14,2.81
29-05-2021,1.029E+14,2.94
29-05-2021,1.029E+14,0.5
29-05-2021,1.029E+14,6.13
29-05-2021,1.029E+14,3.38
29-05-2021,1.029E+14,1.4
29-05-2021,1.029E+14,7.5
29-05-2021,1.029E+14,5.03
29-05-2021,1.029E+14,4.24
29-05-2021,1.029E+14,1
29-05-2021,1.029E+14,2.97
29-05-2021,1.029E+14,2.65
29-05-2021,1.029E+14,2.4
29-05-2021,1.029E+14,2.99
29-05-2021,1.029E+14,6.26
29-05-2021,1.029E+14,16.67
29-05-2021,1.029E+14,3.74
29-05-2021,1.0695E+14,1.36
29-05-2021,1.06956E+14,1
29-05-2021,1.06959E+14,1.65
30-05-2021,1.029E+14,1.4
30-05-2021,1.029E+14,2.38
30-05-2021,1.029E+14,3.9
30-05-2021,1.029E+14,4.35
30-05-2021,1.029E+14,8.01
30-05-2021,1.029E+14,3.45
30-05-2021,1.029E+14,3.4
30-05-2021,1.029E+14,1.14
30-05-2021,1.029E+14,3.52
30-05-2021,1.029E+14,6.25
30-05-2021,1.029E+14,3.89
30-05-2021,1.029E+14,6.41
30-05-2021,1.029E+14,4.07
30-05-2021,1.029E+14,2.29
30-05-2021,1.029E+14,11.67
30-05-2021,1.029E+14,2.61
30-05-2021,1.029E+14,5.75
30-05-2021,1.029E+14,3.11
30-05-2021,1.029E+14,7.4
30-05-2021,1.029E+14,6.08
30-05-2021,1.029E+14,11.08
30-05-2021,1.029E+14,1.6
30-05-2021,1.029E+14,6.33
30-05-2021,1.029E+14,4.61
30-05-2021,1.029E+14,2.95
30-05-2021,1.029E+14,13.38
30-05-2021,1.029E+14,6.05
30-05-2021,1.029E+14,6
30-05-2021,1.029E+14,4.65
30-05-2021,1.029E+14,10.26
30-05-2021,1.029E+14,5.66
30-05-2021,1.029E+14,2.74
30-05-2021,1.029E+14,7.21
30-05-2021,1.029E+14,0.5
30-05-2021,1.029E+14,3.38
30-05-2021,1.029E+14,1.41
30-05-2021,1.029E+14,5.1
30-05-2021,1.029E+14,4.06
30-05-2021,1.029E+14,1
30-05-2021,1.029E+14,2.53
30-05-2021,1.029E+14,2.4
30-05-2021,1.029E+14,2.9
30-05-2021,1.029E+14,6.09
30-05-2021,1.029E+14,3.74
30-05-2021,1.06959E+14,1.64
31-05-2021,1.029E+14,1.4
31-05-2021,1.029E+14,2.37
31-05-2021,1.029E+14,3.97
31-05-2021,1.029E+14,4.39
31-05-2021,1.029E+14,8.02
31-05-2021,1.029E+14,3.52
31-05-2021,1.029E+14,3.4
31-05-2021,1.029E+14,1.2
31-05-2021,1.029E+14,3.71
31-05-2021,1.029E+14,6.25
31-05-2021,1.029E+14,4.12
31-05-2021,1.029E+14,6.17
31-05-2021,1.029E+14,3.96
31-05-2021,1.029E+14,2.04
31-05-2021,1.029E+14,11.64
31-05-2021,1.029E+14,2.62
31-05-2021,1.029E+14,5.48
31-05-2021,1.029E+14,3.11
31-05-2021,1.029E+14,5.25
31-05-2021,1.029E+14,7.4
31-05-2021,1.029E+14,7.58
31-05-2021,1.029E+14,6.08
31-05-2021,1.029E+14,1.6
31-05-2021,1.029E+14,6.63
31-05-2021,1.029E+14,4.68
31-05-2021,1.029E+14,2.96
31-05-2021,1.029E+14,13.66
31-05-2021,1.029E+14,6.05
31-05-2021,1.029E+14,6
31-05-2021,1.029E+14,4.65
31-05-2021,1.029E+14,10.26
31-05-2021,1.029E+14,5.66
31-05-2021,1.029E+14,2.76
31-05-2021,1.029E+14,6.12
31-05-2021,1.029E+14,3.37
31-05-2021,1.029E+14,1.6
31-05-2021,1.029E+14,5.1
31-05-2021,1.029E+14,4.03
31-05-2021,1.029E+14,2.15
31-05-2021,1.029E+14,3.01
31-05-2021,1.029E+14,2.23
31-05-2021,1.029E+14,2.4
31-05-2021,1.029E+14,2.78
31-05-2021,1.029E+14,5.63
31-05-2021,1.029E+14,3.74
31-05-2021,1.0695E+14,1.36
31-05-2021,1.06959E+14,1.68
01-06-2021,1.029E+14,1.4
01-06-2021,1.029E+14,2.37
01-06-2021,1.029E+14,3.98
01-06-2021,1.029E+14,4.38
01-06-2021,1.029E+14,8.07
01-06-2021,1.029E+14,3.88
01-06-2021,1.029E+14,3.4
01-06-2021,1.029E+14,1.2
01-06-2021,1.029E+14,3.7
01-06-2021,1.029E+14,6.25
01-06-2021,1.029E+14,4.15
01-06-2021,1.029E+14,5.72
01-06-2021,1.029E+14,3.8
01-06-2021,1.029E+14,1.93
01-06-2021,1.029E+14,11.66
01-06-2021,1.029E+14,2.71
01-06-2021,1.029E+14,5.55
01-06-2021,1.029E+14,3.11
01-06-2021,1.029E+14,5.24
01-06-2021,1.029E+14,7.4
01-06-2021,1.029E+14,7.55
01-06-2021,1.029E+14,6.08
01-06-2021,1.029E+14,11.09
01-06-2021,1.029E+14,1.6
01-06-2021,1.029E+14,6.36
01-06-2021,1.029E+14,4.67
01-06-2021,1.029E+14,3
01-06-2021,1.029E+14,13.66
01-06-2021,1.029E+14,6.05
01-06-2021,1.029E+14,6
01-06-2021,1.029E+14,10.26
01-06-2021,1.029E+14,5.63
01-06-2021,1.029E+14,2.78
01-06-2021,1.029E+14,7.22
01-06-2021,1.029E+14,2.95
01-06-2021,1.029E+14,6.13
01-06-2021,1.029E+14,2.09
01-06-2021,1.029E+14,7.4
01-06-2021,1.029E+14,5.1
01-06-2021,1.029E+14,3.82
01-06-2021,1.029E+14,2.18
01-06-2021,1.029E+14,3.01
01-06-2021,1.029E+14,2.12
01-06-2021,1.029E+14,2.4
01-06-2021,1.029E+14,2.57
01-06-2021,1.029E+14,5.6
01-06-2021,1.029E+14,16.28
01-06-2021,1.029E+14,3.74
01-06-2021,1.0695E+14,1.36
01-06-2021,1.06959E+14,1.68
02-06-2021,1.029E+14,1.4
02-06-2021,1.029E+14,2.37
02-06-2021,1.029E+14,3.91
02-06-2021,1.029E+14,3
02-06-2021,1.029E+14,7.69
02-06-2021,1.029E+14,3.87
02-06-2021,1.029E+14,3.37
02-06-2021,1.029E+14,3.18
02-06-2021,1.029E+14,1.2
02-06-2021,1.029E+14,3.7
02-06-2021,1.029E+14,6.27
02-06-2021,1.029E+14,4.18
02-06-2021,1.029E+14,5.96
02-06-2021,1.029E+14,3.73
02-06-2021,1.029E+14,1.77
02-06-2021,1.029E+14,12
02-06-2021,1.029E+14,2.83
02-06-2021,1.029E+14,5.43
02-06-2021,1.029E+14,3.11
02-06-2021,1.029E+14,4
02-06-2021,1.029E+14,7.4
02-06-2021,1.029E+14,7.55
02-06-2021,1.029E+14,6.27
02-06-2021,1.029E+14,1.6
02-06-2021,1.029E+14,6.45
02-06-2021,1.029E+14,4.37
02-06-2021,1.029E+14,3.17
02-06-2021,1.029E+14,13.59
02-06-2021,1.029E+14,6.04
02-06-2021,1.029E+14,6
02-06-2021,1.029E+14,4.65
02-06-2021,1.029E+14,10.22
02-06-2021,1.029E+14,5.63
02-06-2021,1.029E+14,2.44
02-06-2021,1.029E+14,2.94
02-06-2021,1.029E+14,6.13
02-06-2021,1.029E+14,3.48
02-06-2021,1.029E+14,7.33
02-06-2021,1.029E+14,7.39
02-06-2021,1.029E+14,5.1
02-06-2021,1.029E+14,3.3
02-06-2021,1.029E+14,2.23
02-06-2021,1.029E+14,3.05
02-06-2021,1.029E+14,2.02
02-06-2021,1.029E+14,3
02-06-2021,1.029E+14,5.59
02-06-2021,1.029E+14,16.26
02-06-2021,1.029E+14,3.95
02-06-2021,1.0695E+14,1.38
02-06-2021,1.06959E+14,1.68
03-06-2021,1.029E+14,1.4
03-06-2021,1.029E+14,2.24
03-06-2021,1.029E+14,3.89
03-06-2021,1.029E+14,2.23
03-06-2021,1.029E+14,7.85
03-06-2021,1.029E+14,3.88
03-06-2021,1.029E+14,3.4
03-06-2021,1.029E+14,3.18
03-06-2021,1.029E+14,1.2
03-06-2021,1.029E+14,3.09
03-06-2021,1.029E+14,6.2
03-06-2021,1.029E+14,4.17
03-06-2021,1.029E+14,5.7
03-06-2021,1.029E+14,3.77
03-06-2021,1.029E+14,1.77
03-06-2021,1.029E+14,12
03-06-2021,1.029E+14,2.83
03-06-2021,1.029E+14,2.21
03-06-2021,1.029E+14,5.39
03-06-2021,1.029E+14,3.06
03-06-2021,1.029E+14,4
03-06-2021,1.029E+14,7.4
03-06-2021,1.029E+14,7.65
03-06-2021,1.029E+14,11.05
03-06-2021,1.029E+14,1.6
03-06-2021,1.029E+14,6.44
03-06-2021,1.029E+14,4.19
03-06-2021,1.029E+14,3.16
03-06-2021,1.029E+14,13.66
03-06-2021,1.029E+14,6.04
03-06-2021,1.029E+14,5.12
03-06-2021,1.029E+14,10.19
03-06-2021,1.029E+14,5.63
03-06-2021,1.029E+14,2.43
03-06-2021,1.029E+14,2.95
03-06-2021,1.029E+14,0.5
03-06-2021,1.029E+14,6.11
03-06-2021,1.029E+14,3.44
03-06-2021,1.029E+14,2.06
03-06-2021,1.029E+14,7.38
03-06-2021,1.029E+14,5.23
03-06-2021,1.029E+14,3.23
03-06-2021,1.029E+14,1
03-06-2021,1.029E+14,2.31
03-06-2021,1.029E+14,3.15
03-06-2021,1.029E+14,1.96
03-06-2021,1.029E+14,3.32
03-06-2021,1.029E+14,5.45
03-06-2021,1.029E+14,16.94
03-06-2021,1.029E+14,4
03-06-2021,1.0695E+14,1.41
03-06-2021,1.06959E+14,1.7
04-06-2021,1.029E+14,1.4
04-06-2021,1.029E+14,2.04
04-06-2021,1.029E+14,3.89
04-06-2021,1.029E+14,2.02
04-06-2021,1.029E+14,7.84
04-06-2021,1.029E+14,3.53
04-06-2021,1.029E+14,3.32
04-06-2021,1.029E+14,1.2
04-06-2021,1.029E+14,3.04
04-06-2021,1.029E+14,6.27
04-06-2021,1.029E+14,3.96
04-06-2021,1.029E+14,5.94
04-06-2021,1.029E+14,3.77
04-06-2021,1.029E+14,1.91
04-06-2021,1.029E+14,12
04-06-2021,1.029E+14,2.85
04-06-2021,1.029E+14,5.61
04-06-2021,1.029E+14,3.04
04-06-2021,1.029E+14,3.6
04-06-2021,1.029E+14,8.4
04-06-2021,1.029E+14,7.58
04-06-2021,1.029E+14,7.22
04-06-2021,1.029E+14,1.6
04-06-2021,1.029E+14,6.39
04-06-2021,1.029E+14,4.53
04-06-2021,1.029E+14,3.42
04-06-2021,1.029E+14,14.36
04-06-2021,1.029E+14,6.06
04-06-2021,1.029E+14,4.6
04-06-2021,1.029E+14,5.41
04-06-2021,1.029E+14,10.74
04-06-2021,1.029E+14,5.78
04-06-2021,1.029E+14,2.79
04-06-2021,1.029E+14,2.92
04-06-2021,1.029E+14,2.67
04-06-2021,1.029E+14,1.8
04-06-2021,1.029E+14,7.32
04-06-2021,1.029E+14,5.24
04-06-2021,1.029E+14,3.44
04-06-2021,1.029E+14,2.2
04-06-2021,1.029E+14,3.01
04-06-2021,1.029E+14,1.92
04-06-2021,1.029E+14,2.4
04-06-2021,1.029E+14,3.35
04-06-2021,1.029E+14,4.66
04-06-2021,1.029E+14,3.29
04-06-2021,1.0695E+14,1.38
04-06-2021,1.06959E+14,1.68
05-06-2021,1.029E+14,1.4
05-06-2021,1.029E+14,2.1
05-06-2021,1.029E+14,3.87
05-06-2021,1.029E+14,1.87
05-06-2021,1.029E+14,7.93
05-06-2021,1.029E+14,3.53
05-06-2021,1.029E+14,2.6
05-06-2021,1.029E+14,1.2
05-06-2021,1.029E+14,3.04
05-06-2021,1.029E+14,5.09
05-06-2021,1.029E+14,3.9
05-06-2021,1.029E+14,5.97
05-06-2021,1.029E+14,3.85
05-06-2021,1.029E+14,1.82
05-06-2021,1.029E+14,12
05-06-2021,1.029E+14,2.83
05-06-2021,1.029E+14,5.81
05-06-2021,1.029E+14,3.03
05-06-2021,1.029E+14,8.73
05-06-2021,1.029E+14,7.53
05-06-2021,1.029E+14,6.52
05-06-2021,1.029E+14,11.05
05-06-2021,1.029E+14,1.6
05-06-2021,1.029E+14,6.16
05-06-2021,1.029E+14,4.53
05-06-2021,1.029E+14,3.59
05-06-2021,1.029E+14,14.4
05-06-2021,1.029E+14,6.07
05-06-2021,1.029E+14,4.6
05-06-2021,1.029E+14,9.14
05-06-2021,1.029E+14,5.78
05-06-2021,1.029E+14,3.56
05-06-2021,1.029E+14,2.91
05-06-2021,1.029E+14,1.71
05-06-2021,1.029E+14,6.08
05-06-2021,1.029E+14,2.66
05-06-2021,1.029E+14,1.8
05-06-2021,1.029E+14,7.34
05-06-2021,1.029E+14,5.24
05-06-2021,1.029E+14,2.72
05-06-2021,1.029E+14,2.2
05-06-2021,1.029E+14,3.05
05-06-2021,1.029E+14,1.77
05-06-2021,1.029E+14,2.4
05-06-2021,1.029E+14,11
05-06-2021,1.029E+14,3.63
05-06-2021,1.029E+14,4.43
05-06-2021,1.029E+14,3.29
05-06-2021,1.0695E+14,1.41
05-06-2021,1.06959E+14,1.72
06-06-2021,1.029E+14,1.4
06-06-2021,1.029E+14,2.17
06-06-2021,1.029E+14,3.82
06-06-2021,1.029E+14,1.81
06-06-2021,1.029E+14,7.89
06-06-2021,1.029E+14,3.53
06-06-2021,1.029E+14,2.6
06-06-2021,1.029E+14,1.3
06-06-2021,1.029E+14,3.04
06-06-2021,1.029E+14,3.56
06-06-2021,1.029E+14,4.06
06-06-2021,1.029E+14,5.9
06-06-2021,1.029E+14,3.87
06-06-2021,1.029E+14,1.63
06-06-2021,1.029E+14,12
06-06-2021,1.029E+14,1.87
06-06-2021,1.029E+14,5.73
06-06-2021,1.029E+14,3.03
06-06-2021,1.029E+14,8.8
06-06-2021,1.029E+14,7.52
06-06-2021,1.029E+14,5.44
06-06-2021,1.029E+14,1.39
06-06-2021,1.029E+14,4.53
06-06-2021,1.029E+14,3.73
06-06-2021,1.029E+14,14.42
06-06-2021,1.029E+14,6.04
06-06-2021,1.029E+14,4.6
06-06-2021,1.029E+14,9.02
06-06-2021,1.029E+14,5.77
06-06-2021,1.029E+14,3.54
06-06-2021,1.029E+14,2.95
06-06-2021,1.029E+14,6.09
06-06-2021,1.029E+14,2.7
06-06-2021,1.029E+14,1.8
06-06-2021,1.029E+14,7.38
06-06-2021,1.029E+14,5.02
06-06-2021,1.029E+14,3
06-06-2021,1.029E+14,2.19
06-06-2021,1.029E+14,3.08
